	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_HISTONE_KINASE_ACTIVITY	GO_HISTONE_KINASE_ACTIVITY	GO_HISTONE_KINASE_ACTIVITY	17	-0.485143754726889	-0.89254776465724	0.678030303030303	1	1	5974	tags=29%, list=31%, signal=20%	CDK1/PRKCB/AURKC/AURKB/HASPIN
GO_SIRNA_BINDING	GO_SIRNA_BINDING	GO_SIRNA_BINDING	10	-0.527551968866964	-0.89250076343059	0.672368421052632	1	1	1869	tags=30%, list=10%, signal=27%	TLR7/AGO2/TLR9
GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY	GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY	GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY	11	-0.520755397016887	-0.892122717776663	0.682704811443433	1	1	3643	tags=45%, list=19%, signal=37%	ASIC2/SCNN1G/ASIC3/SCNN1D/ASIC4
GO_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	GO_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	GO_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	17	-0.484792841837846	-0.891902169384389	0.678030303030303	1	1	4443	tags=41%, list=23%, signal=32%	DNM3/ACTBL2/NEFH/PPFIA2/ERC2/NEFL/INA
GO_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	45	-0.423263751562059	-0.890644162986954	0.681176470588235	1	1	2172	tags=38%, list=11%, signal=34%	PPM1F/SSH1/DUSP4/SSH2/DUSP5/DUSP7/DUSP18/DUSP2/CDKN3/DUPD1/DUSP10/DUSP9/DUSP13/DUSP27/DUSP21/TPTE2/TPTE
GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY	10	-0.526269398527509	-0.890330939271702	0.675	1	1	6665	tags=60%, list=34%, signal=39%	DUSP4/DUSP5/DUSP7/DUSP2/DUSP10/DUSP9
GO_SCAFFOLD_PROTEIN_BINDING	GO_SCAFFOLD_PROTEIN_BINDING	GO_SCAFFOLD_PROTEIN_BINDING	60	-0.406820583610146	-0.88928864598582	0.689342403628118	1	1	4599	tags=22%, list=24%, signal=17%	LRP4/NLGN4Y/DLG4/CACNA1H/SHANK1/KCNA5/AKAP5/KRT5/GRM2/TREM1/NLGN3/CACNA1G/KRT15
GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING	GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING	GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING	23	-0.45854288366665	-0.888214436263704	0.686641697877653	1	1	6427	tags=48%, list=33%, signal=32%	IGFBP5/HTRA1/IGFBP3/IGFBP6/ITGB3/ITGB4/IGFBP2/IGFALS/HTRA3/HTRA4/IGFBP1
GO_G_PROTEIN_BETA_SUBUNIT_BINDING	GO_G_PROTEIN_BETA_SUBUNIT_BINDING	GO_G_PROTEIN_BETA_SUBUNIT_BINDING	19	-0.47497035302755	-0.887848370287673	0.675810473815461	1	1	2097	tags=47%, list=11%, signal=42%	GNG2/RASD2/GNGT1/GNGT2/GNG3/RGS11/GNG8/GNG4/OPRM1
GO_L_ASCORBIC_ACID_BINDING	GO_L_ASCORBIC_ACID_BINDING	GO_L_ASCORBIC_ACID_BINDING	20	-0.471572378812984	-0.887216588817197	0.690863579474343	1	1	2919	tags=45%, list=15%, signal=38%	PLOD2/PLOD1/P4HA2/EGLN2/EGLN3/P3H1/P4HA3/P3H3/DBH
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	442	-0.360352687407877	-0.884740061985636	0.87012987012987	1	1	3476	tags=10%, list=18%, signal=8%	HECW1/TRIM58/TRIM40/TRIM31/RFPL3/TRIM48/UHRF1/DTX1/ZSWIM2/TRIM36/ASB2/TRIM49D1/MEFV/RNF39/RNF183/TRIML1/TRIM54/RNF182/SEL1L2/TRIM72/TRIM64/TRIM17/RNF112/ZNRF4/MKRN3/RFPL4AL1/BIRC8/DCST1/RNF151/RFPL1/TRIM51/CBLL2/TRIM43B/TRIM49/TRIML2/C10orf90/TRIM43/MAGEL2/TRIM64C/TRIM60/TRIM64B/TRIM49C
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	13	-0.505161394253455	-0.884138556071717	0.696382428940568	1	1	2087	tags=46%, list=11%, signal=41%	CXCL16/OLR1/LRP1/STAB1/STAB2/LRP8
GO_SH3_DOMAIN_BINDING	GO_SH3_DOMAIN_BINDING	GO_SH3_DOMAIN_BINDING	129	-0.37290058929609	-0.882239748057091	0.747401247401247	1	1	7253	tags=40%, list=37%, signal=25%	FUT8/RAD9A/ARHGAP27/CYBA/SHANK3/LYN/ADAM15/SIRPA/ABI3/GRIK5/WIPF3/SH3BP2/CBLB/ERRFI1/EVL/SH3KBP1/HCLS1/ENAH/ELMO1/AFAP1/PTTG1/MICAL1/DPYSL3/AFAP1L2/INPP5D/WAS/CD3E/MAPK15/SYNJ2/SH3BP1/NCF1/SYNGAP1/ENKUR/PTPN22/SHANK1/AKAP5/CABYR/SH2D2A/DRD4/ADAM19/DTX1/CNTNAP1/SGIP1/EFS/PAK3/PRRT2/PLSCR3/ITGB1BP2/KHDRBS2/MYPN/ADAM12
GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	20	-0.468369601759882	-0.881190881927942	0.699624530663329	1	1	1519	tags=20%, list=8%, signal=18%	TMCO6/KPNA2/IPO4/KPNA7
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	50	-0.411234516090589	-0.881157632847613	0.688073394495413	1	1	3969	tags=46%, list=20%, signal=37%	CHRNA5/CHRNB2/GABRR1/GRIN2C/GRIA3/GRIN1/GABBR1/CHRNA10/GRID1/GABRR2/GABRE/CHRNA1/CHRNG/GRIK4/GRIA1/CHRNA9/GLRA1/GRIK2/GABRA3/GABRA1/GABRG3/GABRA2/GABRG2
GO_MECHANOSENSITIVE_ION_CHANNEL_ACTIVITY	GO_MECHANOSENSITIVE_ION_CHANNEL_ACTIVITY	GO_MECHANOSENSITIVE_ION_CHANNEL_ACTIVITY	17	-0.478925711193903	-0.881108060854328	0.69949494949495	1	1	5895	tags=65%, list=30%, signal=45%	TMC4/PIEZO1/TMC1/PIEZO2/TMC6/TMC7/TMC8/TMC2/FAM155A/TMC3/KCNK4
GO_EXOGENOUS_PROTEIN_BINDING	GO_EXOGENOUS_PROTEIN_BINDING	GO_EXOGENOUS_PROTEIN_BINDING	74	-0.392248265028249	-0.880998939051131	0.702081051478642	1	1	6452	tags=47%, list=33%, signal=32%	HAVCR1/ICAM1/MRC1/CD4/ANPEP/CLDN1/CR2/SELPLG/ITGB3/ITGA5/CDK1/AXL/CD86/TNFRSF4/TYRO3/NECTIN1/CCR5/ITGB6/SLC10A1/CD209/CLEC5A/EFNB3/NCAM1/CLEC4M/CD80/SLAMF1/CR1/NECTIN4/GPR15/CLDN9/CLEC4G/SLC52A1/CLDN6/HTR2A/SERPINB3
GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	24	-0.452823739855834	-0.880990493741368	0.68875	1	1	4765	tags=25%, list=24%, signal=19%	MYO1F/MYO15A/MYO1G/MYH6/MYH7/MYO1A
GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	29	-0.437814416666538	-0.879767636902945	0.680981595092024	1	1	3788	tags=34%, list=19%, signal=28%	SLC44A4/SLC52A3/RBP4/SLC19A1/SLC2A10/SLC2A6/SLC2A14/RTBDN/SLC52A1/STRA6
GO_SEMAPHORIN_RECEPTOR_BINDING	GO_SEMAPHORIN_RECEPTOR_BINDING	GO_SEMAPHORIN_RECEPTOR_BINDING	23	-0.454141524751075	-0.879688842110479	0.700374531835206	1	1	7233	tags=52%, list=37%, signal=33%	SEMA6B/SEMA4B/SEMA4A/SEMA4C/SEMA6C/SEMA3C/SEMA5B/SH3BP1/SEMA7A/RIT2/SEMA3E/SEMA3A
GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	58	-0.403742512688882	-0.879452344297451	0.70261066969353	1	1	4057	tags=43%, list=21%, signal=34%	POLD1/ERCC5/MEIOB/EXO5/ZRANB3/EXOG/RAD9A/PLD4/DNASE2B/DCLRE1B/SLX4/DCLRE1C/DFFB/POLE/TREX2/GEN1/XRCC3/ISG20/DNA2/DNASE1L2/ZGRF1/EXO1/SLX1B/SPO11/SLX1A
GO_PHOSPHATIDYLETHANOLAMINE_BINDING	GO_PHOSPHATIDYLETHANOLAMINE_BINDING	GO_PHOSPHATIDYLETHANOLAMINE_BINDING	11	-0.512483762073611	-0.877952315533454	0.70221066319896	1	1	6658	tags=36%, list=34%, signal=24%	ESYT3/MFGE8/CD300A/PLTP
GO_STEROID_BINDING	GO_STEROID_BINDING	GO_STEROID_BINDING	106	-0.377844466476173	-0.877951423745241	0.736228813559322	1	1	4495	tags=29%, list=23%, signal=23%	OSBPL6/OSBPL5/PYGL/SIDT1/STARD5/PAQR9/ATP1A3/GRAMD1B/ESR1/IRX5/OSBPL7/PROM1/APOA1/PAQR6/SOAT2/SULT2B1/TSPO2/PMP2/PROM2/SULT1E1/ATP1A2/APOC3/UGT1A8/SCP2D1/HSD11B1/STAR/CYP21A2/AKR1D1/APOA4/PDIA2/S100G
GO_STEROL_TRANSFER_ACTIVITY	GO_STEROL_TRANSFER_ACTIVITY	GO_STEROL_TRANSFER_ACTIVITY	21	-0.462757190570348	-0.877682629583559	0.703282828282828	1	1	5456	tags=38%, list=28%, signal=27%	STARD5/ABCG5/GRAMD1B/PLTP/APOA1/APOB/STAR/APOA4
GO_METALLOAMINOPEPTIDASE_ACTIVITY	GO_METALLOAMINOPEPTIDASE_ACTIVITY	GO_METALLOAMINOPEPTIDASE_ACTIVITY	22	-0.455637700109556	-0.875218792408238	0.706030150753769	1	1	3669	tags=18%, list=19%, signal=15%	XPNPEP2/LVRN/MMP17/MMP16
GO_DNA_POLYMERASE_BINDING	GO_DNA_POLYMERASE_BINDING	GO_DNA_POLYMERASE_BINDING	18	-0.471005992787198	-0.87390105615728	0.710163111668758	1	1	6397	tags=33%, list=33%, signal=22%	POLG2/FANCI/RTEL1/CDT1/FANCD2/RAD51
GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	65	-0.395740849014982	-0.873234916636227	0.716367713004484	1	1	3969	tags=45%, list=20%, signal=36%	CHRNA5/CHRNB2/GABRR1/GRIN2C/GRIA3/GRIN1/HRH4/GABBR1/DRD4/CHRNA10/GRID1/GABRR2/CHRM2/GABRE/CHRM5/CHRNA1/DRD3/CHRNG/GRIK4/DRD1/GRIA1/CHRNA9/GLRA1/GRIK2/GABRA3/GABRA1/GABRG3/GABRA2/GABRG2
GO_PROSTANOID_RECEPTOR_ACTIVITY	GO_PROSTANOID_RECEPTOR_ACTIVITY	GO_PROSTANOID_RECEPTOR_ACTIVITY	11	-0.509421681331837	-0.872706567128249	0.7074122236671	1	1	5499	tags=64%, list=28%, signal=46%	PTGER4/TBXA2R/PTGFR/PTGER2/PTGIR/PTGDR/PTGER1
GO_ALCOHOL_BINDING	GO_ALCOHOL_BINDING	GO_ALCOHOL_BINDING	86	-0.381002084136098	-0.872368230200314	0.726881720430108	1	1	4090	tags=34%, list=21%, signal=27%	ADAP2/ITPR3/OSBPL6/OSBPL5/SIDT1/STARD5/RBP4/GRAMD1B/RPH3A/TRPC6/OSBPL7/PROM1/APOA1/SOAT2/SULT2B1/TSPO2/SYT2/PMP2/PROM2/TRPC4/APOC3/RLBP1/CRABP2/STAR/CYP27C1/CYP2W1/APOA4/STRA6/CRABP1
GO_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	GO_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	GO_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	16	-0.477754247342327	-0.871038736067983	0.708860759493671	1	1	2427	tags=56%, list=12%, signal=49%	PLA2G2C/PLA2G4E/PLA2G4B/PLA2G5/PLA2G2D/PLA2G2E/PLA2G2A/PLA2G2F/PLA2G4D
GO_PEPTIDE_ANTIGEN_BINDING	GO_PEPTIDE_ANTIGEN_BINDING	GO_PEPTIDE_ANTIGEN_BINDING	22	-0.45337582658082	-0.870874037314608	0.71608040201005	1	1	9804	tags=68%, list=50%, signal=34%	HLA-DRB1/TAP1/HLA-DRB5/HLA-DPA1/HLA-F/HLA-DPB1/TAPBP/HLA-DQB1/HLA-DQA1/MAML1/SLC7A8/HLA-G/CD209/CLEC4M/SLC7A5
GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	18	-0.469366190065443	-0.87085857824325	0.715181932245922	1	1	1938	tags=17%, list=10%, signal=15%	ENPP3/NUDT10/NUDT11
GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	127	-0.368818569629566	-0.870567538438959	0.775467775467775	1	1	4002	tags=19%, list=21%, signal=15%	CHIT1/IL1RAP/TLR10/AMY2B/NEIL1/LYZL2/CD38/NEIL3/TLR6/AMY1A/LYZL1/CEMIP/ACER1/LYG2/SPACA5/LCTL/NEU2/GLB1L3/SPACA5B/SI/SPAM1/LYZL4/LCT/LYZL6
GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	11	-0.506482677053579	-0.867671664947117	0.716514954486346	1	1	5288	tags=45%, list=27%, signal=33%	PITPNM1/PITPNM2/PLTP/ABCB4/ABCA7
GO_KINASE_ACTIVATOR_ACTIVITY	GO_KINASE_ACTIVATOR_ACTIVITY	GO_KINASE_ACTIVATOR_ACTIVITY	89	-0.377437595960605	-0.867015439602104	0.735767991407089	1	1	5630	tags=26%, list=29%, signal=18%	MTCP1/DGKQ/ANGPT4/TPX2/NCKAP1L/AFAP1L2/DBF4B/STRADA/LTF/EFNA5/MT3/AGAP2/IGF2/GPRC5A/FAM20A/GHRL/IL2/SPDYA/IRGM/TCL1A/CDK5R2/EPO/GREM1
GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	22	-0.450180057384754	-0.8647353941428	0.723618090452261	1	1	4642	tags=45%, list=24%, signal=35%	ABCC9/KCNJ10/KCNJ5/KCNJ4/KCNJ12/KCNJ14/KCNJ9/KCNK6/KCNJ18/KCNJ6
GO_PHOSPHOLIPASE_BINDING	GO_PHOSPHOLIPASE_BINDING	GO_PHOSPHOLIPASE_BINDING	15	-0.479911137266803	-0.861931601016376	0.720663265306122	1	1	5735	tags=47%, list=29%, signal=33%	SELE/DGKQ/LMNB1/WAS/PLA2R1/APOC2/NEFL
GO_P53_BINDING	GO_P53_BINDING	GO_P53_BINDING	66	-0.389013867250625	-0.860597048328609	0.736842105263158	1	1	6321	tags=21%, list=32%, signal=14%	ZNF385A/MSX1/BCL2L12/RNF125/NUAK1/MUC1/PLK3/TP73/TP63/ANKRD1/BLM/NTRK3/GATA1/TRIM29
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	80	-0.376086976592763	-0.856928073779954	0.743810548977395	1	1	5419	tags=36%, list=28%, signal=26%	TYRO3/NTRK2/EFEMP1/DDR2/EFNA3/NRP2/EPHA6/HJV/LTBP1/EPHA1/SOSTDC1/LTK/EPHA3/LTBP4/EFNB3/AMHR2/MST1R/ALK/RET/EPHB2/PDGFRL/NTRK3/MUSK/ROR2/EPHA10/PDGFRA/EPHA8/NTRK1/ROS1
GO_DNA_N_GLYCOSYLASE_ACTIVITY	GO_DNA_N_GLYCOSYLASE_ACTIVITY	GO_DNA_N_GLYCOSYLASE_ACTIVITY	13	-0.488881944456464	-0.8556460992037	0.733850129198966	1	1	3618	tags=38%, list=19%, signal=31%	NTHL1/TDG/MUTYH/NEIL1/NEIL3
GO_DRUG_BINDING	GO_DRUG_BINDING	GO_DRUG_BINDING	102	-0.369401529201938	-0.855070923603341	0.774946921443737	1	1	6415	tags=36%, list=33%, signal=24%	TLR7/FKBP10/FSCN1/FOLR2/TOP2A/CYP4B1/SLC6A3/NFATC1/CHRM3/PYGL/TLR8/NKTR/FKBP6/AOC1/SFRP1/FKBP1B/NPC1L1/MT3/CYP2D6/CHRNB2/ACR/CYP2C9/CNR1/PPIAL4G/PPIAL4C/DRD4/ATP1A2/HTR1B/PPIAL4F/NR1I2/HTR2B/DRD3/P2RX1/PPIAL4D/GABRA1/HTR2C/HTR2A
GO_VITAMIN_B6_BINDING	GO_VITAMIN_B6_BINDING	GO_VITAMIN_B6_BINDING	52	-0.397907226316136	-0.853844396387061	0.738479262672811	1	1	5720	tags=31%, list=29%, signal=22%	PYGL/PSAT1/CSAD/SDS/GOT1L1/GAD1/GLDC/PYGM/ALAS2/MOCOS/HDC/CBSL/GADL1/GAD2/CBS/ACCSL
GO_PROTEIN_TYROSINE_KINASE_BINDING	GO_PROTEIN_TYROSINE_KINASE_BINDING	GO_PROTEIN_TYROSINE_KINASE_BINDING	98	-0.368230142429315	-0.851468951435391	0.777070063694268	1	1	6977	tags=34%, list=36%, signal=22%	SIRPA/MST1/TREM2/DSCAM/PLCG1/PTPN14/CD4/CBLB/SHC2/MYOC/ANGPT4/PITPNM2/DOK2/CD2/CD247/ITGAX/LRP4/ACP4/TIAM1/SH2B2/PIK3R2/TRAT1/CASS4/FLT3LG/PRR7/FCRL3/PITPNM3/GDNF/ARTN/PHYHIP/SHC3/SHC4/GFRAL
GO_MRNA_5_UTR_BINDING	GO_MRNA_5_UTR_BINDING	GO_MRNA_5_UTR_BINDING	26	-0.431308760445273	-0.849823109834454	0.727272727272727	1	1	1840	tags=15%, list=9%, signal=14%	MYH10/RARA/IGF2BP2/IGF2BP3
GO_CHEMOREPELLENT_ACTIVITY	GO_CHEMOREPELLENT_ACTIVITY	GO_CHEMOREPELLENT_ACTIVITY	28	-0.4261374417371	-0.849434065524285	0.727832512315271	1	1	7460	tags=50%, list=38%, signal=31%	EPHA7/SEMA6B/SEMA4B/SEMA4A/SEMA4C/SEMA6C/SEMA3C/SEMA5B/EFNA5/APOA1/SEMA7A/SEMA3E/SEMA3A/FLRT2
GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	332	-0.347015149357674	-0.849254179380723	0.903807615230461	1	1	3907	tags=15%, list=20%, signal=12%	FOXS1/NFATC4/CUX2/ARX/CREB3L1/VAX2/SNAI1/GSC/HIC1/ZFP69B/GFI1/TCF21/BATF3/ASCL2/MKX/IRX2/MYT1L/CDX2/MXD3/ZBTB32/HOXA2/PRRX1/ETV3L/E2F7/NKX6-2/HOXB13/FEZF1/OVOL3/ZIM2/MSX2/INSM2/EN1/SP5/DLX4/SOX30/PCBP3/SCRT2/DMBX1/NOTO/NANOG/TBX18/NEUROG3/PROP1/ZNF705G/HAND1/NKX3-2/NKX6-3/IRX4/VAX1/HMGA2
GO_STEROID_HYDROXYLASE_ACTIVITY	GO_STEROID_HYDROXYLASE_ACTIVITY	GO_STEROID_HYDROXYLASE_ACTIVITY	36	-0.412944830361551	-0.849248769335982	0.740963855421687	1	1	4160	tags=47%, list=21%, signal=37%	CYP1B1/CYP8B1/CYP2D6/CYP2S1/CYP2C9/CYP11B1/CYP2E1/CYP2A6/CYP21A2/CYP2W1/CYP11B2/CYP2A13/CYP19A1/CYP2F1/CYP2A7/CYP2C18/CYP2C19
GO_KINASE_REGULATOR_ACTIVITY	GO_KINASE_REGULATOR_ACTIVITY	GO_KINASE_REGULATOR_ACTIVITY	208	-0.350026454887895	-0.84889568587209	0.845454545454545	1	1	5840	tags=22%, list=30%, signal=16%	CCND2/RAC2/INKA1/CCNL2/MTCP1/DGKQ/CCNJ/ANGPT4/TPX2/NCKAP1L/AFAP1L2/PRKAR2B/DBF4B/CCNA2/STRADA/PIK3R5/CDKN2A/LTF/EFNA5/CCNB2/CCNE2/CCNF/CCNE1/PIK3R2/MT3/SLA2/AGAP2/IGF2/RHOH/GPRC5A/FAM20A/PIK3R6/GHRL/CAMK2N2/IL2/CCNO/SPDYA/IRGM/SFN/TCL1A/CCNA1/CDK5R2/EPO/PRKAG3/CCKBR/GREM1
GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	21	-0.446909183399451	-0.847624705274984	0.73989898989899	1	1	2069	tags=14%, list=11%, signal=13%	AKR1B10/AKR1D1/AKR1B15
GO_PEPTIDASE_ACTIVATOR_ACTIVITY	GO_PEPTIDASE_ACTIVATOR_ACTIVITY	GO_PEPTIDASE_ACTIVATOR_ACTIVITY	40	-0.407841736603143	-0.847072758460674	0.75779376498801	1	1	7318	tags=42%, list=38%, signal=27%	CASP8AP2/CFLAR/VSIR/PCOLCE2/FN1/CARD8/NOD1/CASP1/ATP2A3/PYCARD/PCOLCE/NKX3-1/NLRC4/NLRP12/FBLN1/NLRP1/SFRP2
GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	28	-0.424568493946461	-0.846306629232919	0.730295566502463	1	1	6595	tags=43%, list=34%, signal=28%	PHLDA3/PLEK/ADAP2/ARAP3/SH3PXD2A/PLEKHA4/OBSCN/NCF1/MYO1G/DAPP1/PLA2G4E/ANXA8
GO_SERINE_HYDROLASE_ACTIVITY	GO_SERINE_HYDROLASE_ACTIVITY	GO_SERINE_HYDROLASE_ACTIVITY	182	-0.349878002876185	-0.845531855768208	0.835532994923858	1	1	3649	tags=36%, list=19%, signal=29%	MMP7/PRSS36/HGF/RHBDL2/ACR/ADAM8/ENDOU/PRSS51/MMP9/MMP8/ACHE/NAALAD2/PRSS58/PRTN3/CELA3A/C2/PRSS41/TMPRSS13/TMPRSS5/HGFAC/MMP3/F3/PRSS50/KLK6/HTRA4/PRSS55/PLGLB2/TMPRSS3/KLK14/PLGLB1/PCSK1/PRSS3/CELA2B/OVCH1/CELA1/TMPRSS11F/CTRB2/CTRL/FAP/KLK11/F2/AZU1/TPSG1/KLK9/PRSS21/PRSS53/CTRB1/PRSS2/KLK12/ELANE/PRSS37/KLK7/TMPRSS11B/PRSS54/CTRC/CELA2A/KLK8/KLK10/TMPRSS6/TMPRSS15/HPR/KLK5/HP/KLK13/PRSS56
GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	37	-0.409652325849816	-0.844963126860058	0.749397590361446	1	1	2874	tags=22%, list=15%, signal=18%	PRSS41/FGF11/TMPRSS3/FXYD3/FXYD1/SCN2B/FXYD7/CAV3
GO_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16	-0.463309183200248	-0.844702580015514	0.751898734177215	1	1	3153	tags=12%, list=16%, signal=10%	CLDN16/NIPAL4
GO_SMAD_BINDING	GO_SMAD_BINDING	GO_SMAD_BINDING	79	-0.373118984931065	-0.844696831272595	0.760348583877996	1	1	3736	tags=10%, list=19%, signal=8%	CREB3L1/AXIN2/ANKRD1/SKOR1/MYOCD/FOXH1/SKOR2/HMGA2
GO_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	GO_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	GO_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	11	-0.492234545840163	-0.843262735891046	0.743823146944083	1	1	4443	tags=45%, list=23%, signal=35%	DNM3/ACTBL2/NEFH/NEFL/INA
GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	13	-0.481719973226004	-0.843111145079416	0.748062015503876	1	1	7960	tags=54%, list=41%, signal=32%	IGFBP5/IGFBP3/IGFBP6/ITGB3/ITGB4/IGFBP2/IGFBP1
