	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
CPNE2	1.98955099020972	1.99196694522661	0.998787151050531	-0.00175083312755938	0.894741400780165	0.919111509517401
HYLS1	1.12905006046725	1.19034139452461	0.948509449188873	-0.0762659488415198	0.000192815154969348	0.000536586448359143
ADAT2	0.811468081004554	0.769677199249066	1.0542966347402	0.0762808378090385	0.0744783331405754	0.11522083593873
DRICH1	0.432445781403254	0.464573321438751	0.930845060288867	-0.103387044563303	0.296751366279815	0.374771135279751
PROKR1	0.0383912174708006	0.0427578946738811	0.897874363637743	-0.155414506978148	0.273333387900917	0.349351721690044
CHRNA4	0.0493481383379152	0.0576224280147413	0.856405049875556	-0.223634792147427	0.528010724503044	0.604360060574846
AKT1S1	2.06328921028797	2.10205970531909	0.981555949655946	-0.0268575898137278	0.00398404457032733	0.00851986954790505
C1orf210	1.66863573405382	1.68475459829167	0.990432515065284	-0.013869417094642	0.776162446063294	0.823455498332384
CA11	1.6286387819601	1.78816289408457	0.910788825418431	-0.134811503909436	7.64110507624942e-10	5.05337267331106e-09
PLG	0.6916196398277	0.6466310574628	1.06957380386495	0.0970360363096639	0.544696777096969	0.620116330848857
NLGN4Y	0.735143729808286	0.642573463326272	1.14406176377534	0.194164940129492	0.0637613707519318	0.100560437475558
UHRF1BP1L	1.84149090919659	1.67471715137507	1.09958323868875	0.136956820653094	1.60498571388666e-16	3.4955407922508e-15
COX18	1.48431716767608	1.4578252099103	1.01817224560647	0.0259816447748189	0.0865988306598661	0.131411741166005
MASTL	1.62049587776981	1.53858595901708	1.05323714172269	0.0748303030958504	1.6762129221159e-07	7.73417469212477e-07
AGAP5	0.205860271000185	0.1748399896167	1.17742097475235	0.23563023337623	0.0103174613940339	0.0201481333260542
ZNF727	0.57709138266231	0.397707838590483	1.45104352156493	0.537090791220143	1.79425600284376e-07	8.22637532775306e-07
LRRC42	2.1190479088628	2.03555396249745	1.0410178005121	0.0579947376968659	4.35853381397798e-09	2.55087826812085e-08
NOL6	1.9512352114278	1.92054901688631	1.01597782419073	0.0228689126620344	0.0108588068050555	0.0210830500639599
CCDC8	1.48994922592931	1.51458185360526	0.983736350982079	-0.0236563810469824	0.663995581878796	0.727323671857816
RGPD1	0.0209438094438748	0.0181333613393792	1.15498770756817	0.207877497247556	0.340570072476366	0.420328317385703
GTF2I	1.86101738305688	1.56356191670819	1.19024220478261	0.251255180326053	2.61566501526349e-23	2.87076582798806e-21
CLK3	1.44989720363769	1.48364624324904	0.977252637031962	-0.0331965223793956	0.045076945286408	0.0742962668553225
LYRM2	1.66371805735604	1.58676360677787	1.04849774109354	0.0683237532641122	6.13911313901298e-08	3.03015953218185e-07
ATG4D	1.88363195045842	1.98879386639987	0.947122767362602	-0.0783766529469105	4.32801546941995e-09	2.53681698801644e-08
MRI1	2.00389744833743	1.9651218205496	1.0197319206282	0.0281899290463396	0.0618539885935433	0.0979714221796224
TRIM22	2.39565030129325	2.2300920800737	1.07423828939569	0.103314049932095	3.55950412777442e-14	4.89018794938123e-13
OR2A4	0.904911104258637	0.7739932677707	1.16914596281311	0.225455055345263	0.00677702066051753	0.0138027393269256
UBAP2	1.60400738351743	1.53589478272419	1.04434717896003	0.062601395912058	3.08528735647245e-05	9.8842528363473e-05
FYB2	0.322396257337993	0.441860096148475	0.729634244296322	-0.454754653053141	0.00246620403149984	0.00548994552864413
PSMC6	1.96988738580704	1.98586481858995	0.991954420747404	-0.0116542630578692	0.16181020842056	0.223923229560392
HCN1	0.0224685437533908	0.0219254646907168	1.02476932965092	0.0352992029792975	0.93120523822647	0.947451983437963
PAX3	0.0101036153036344	0.0245309530888213	0.411872105704633	-1.27973167279458	0.0858136458986492	0.130372142956374
DNAAF1	0.372616185769721	0.376392601763223	0.989966816627609	-0.0145479275629247	0.870434113618782	0.89974745210154
PIAS4	1.83569667369647	1.83679876246422	0.99939999482237	-0.000865884287786798	0.930681669765441	0.947038205986563
SNW1	2.45132117242346	2.42539120764809	1.01069104427096	0.0153420506354893	0.0045276517104499	0.00956653729346196
FBXO41	0.959944828789063	0.842563060616484	1.13931511320553	0.188166824644373	0.00345646913749388	0.00747957255982281
CORO1C	2.55754307123923	2.4386953765366	1.0487341288486	0.0686489776213082	2.46770277020029e-14	3.51121932400823e-13
PERM1	1.00292375618101	1.03618389368619	0.967901317799049	-0.0470681295974692	0.534304662419168	0.610196570145769
TMEM132E	0.926304888122416	0.931468129122788	0.99445687851367	-0.00801928039270752	0.915517396815635	0.934947614437546
MED9	1.61521568975713	1.68118586330017	0.960759738121077	-0.0577524005779103	1.61724512699145e-06	6.3982383152906e-06
CC2D2B	0.188755385109871	0.156384278750707	1.20699719062405	0.271422318116569	0.0231618440447898	0.0414367935218878
MAP1A	1.28741830918906	1.1311397119634	1.13816029582623	0.186703757739311	9.06949675139741e-08	4.34588394739514e-07
TERF2IP	2.43087272207833	2.4260409541852	1.00199162668083	0.00287045244876649	0.487974571998784	0.56633227817788
ST6GALNAC3	1.2100569933461	1.05002655497408	1.15240608688794	0.204649185794258	1.72689127080139e-06	6.80035232138196e-06
MAGIX	0.881920300296453	1.1196291419283	0.787689661933546	-0.344300753753992	8.29001834644311e-17	1.92344178641464e-15
DEFB115	0.00258724731028836	0.00430185964754107	0.601425318877436	-0.73354249094279	0.481547243909287	0.560104010300776
FRMD4B	1.8588213243532	1.65429000002086	1.12363692238347	0.168175936896585	7.51763881105965e-19	2.80811839030328e-17
ADGRG3	0.420953398481699	0.395696476196338	1.06382903008929	0.0892663113074751	0.349111160441105	0.428958662188749
FRMD3	1.96263630787718	1.83995516273518	1.06667616017318	0.0931222445544396	0.000689263054541034	0.0017146877669061
GABRA5	0.0530626557263142	0.0588306494840025	0.90195597348867	-0.148871080896438	0.724071228560128	0.778345176127199
ZNF25	1.9056811041409	1.74727056078059	1.09066171371281	0.125203695952584	1.87163343601336e-15	3.28519593943908e-14
PC	1.7178687797963	1.66053706183876	1.03452600925032	0.0489699167733238	0.0738038632501508	0.114304128147689
FAM229A	0.836394458510657	0.888909774250163	0.940921657899639	-0.0878534871990023	0.128500332711496	0.183924280156186
ELP5	2.16493303916043	2.23009526831391	0.970780517729747	-0.042782939073132	2.85108567878311e-11	2.37218099747474e-10
SARS2	1.09539122696404	1.20487409651266	0.909133352716684	-0.137436168792991	3.00013240212511e-08	1.54972465911994e-07
CLEC4C	0.119103900835098	0.0923893410300998	1.28915196825893	0.366422342000982	0.0307304958047701	0.0531002092731282
KLF11	2.21006337291026	2.03851438492407	1.08415392565041	0.11656960171709	1.01714262644065e-17	2.91362145896547e-16
NBAS	2.00379201900976	1.88954672826885	1.06046174409541	0.0846925769275513	2.2655625564086e-15	3.92376153386511e-14
KIAA1551	2.13917539328704	1.96066369134421	1.09104656894036	0.125712681263239	2.61127857941485e-16	5.45603618475385e-15
MT-CYB	3.6963685486198	3.75657126744305	0.983974024572621	-0.0233078637892066	6.23713416028883e-07	2.63285766973644e-06
MRPL33	2.34248324370332	2.32028374128929	1.00956758090357	0.0137374885505867	0.0341593779173157	0.0582725818191302
KLHDC9	1.46529452918477	1.56561213203355	0.935924357766391	-0.0955361602551021	0.000180995139235508	0.000506506380189784
CEP295NL	0.0709160015527869	0.0625023070402143	1.13461414323729	0.182201752773091	0.329079767303108	0.408210193284241
M6PR	2.51451716145084	2.35036468185498	1.06984128074385	0.0973967774968501	8.76102638336503e-21	4.86236964276759e-19
STXBP6	0.715802980781442	0.822034922139044	0.870769551880871	-0.199637133064578	0.0276144637599537	0.0483527915892093
KIR3DL2	0.157791929737311	0.148611132312472	1.06177731965285	0.0864812298726167	0.419575250672917	0.500080659944244
EYA2	0.880890722092004	0.736927461841651	1.19535608008226	0.257440441174169	6.32325952288046e-05	0.000191759077986639
TNKS	1.73289071871471	1.60519912642605	1.07954875515848	0.110428400597091	9.81494806398179e-14	1.24348135783365e-12
THEM6	2.1730462921207	2.23799961257294	0.970977063585114	-0.0424908781747557	7.65065528083841e-05	0.000228711861616617
AP1AR	2.09827921375953	2.01811159267339	1.03972407738857	0.0562007158674998	1.90862604913685e-06	7.4618608156769e-06
RRAS	2.6783013371219	2.73812321506647	0.97815223302757	-0.0318690808933859	0.000209220122207767	0.000578285838631995
BOP1	1.98227002274868	2.06678816558779	0.959106528551718	-0.0602370297192023	1.7105769500896e-06	6.74290381294399e-06
SZRD1	2.53061171624491	2.52014202272283	1.00415440615159	0.0059811257245611	0.208616113732834	0.277503009824646
RAB1B	2.85262117221035	2.87687780407775	0.991568417736404	-0.0122157737457858	0.00269200348425918	0.00593912818390597
NEURL2	0.769352678228675	0.865572046735699	0.88883725061375	-0.170008814445709	2.04763666337149e-05	6.75720098912592e-05
SPZ1	0.00276813785028596	0.0061411405046774	0.450753056077712	-1.14959082181385	0.0746101523510628	0.115385308950149
IL16	1.42008266251072	1.22418089205509	1.16002681607516	0.214158156190332	2.20214394006529e-12	2.21188092612419e-11
TMEM102	1.72355333955928	1.72761884738765	0.997646756496946	-0.0033990136556848	0.829715819312846	0.867829973556899
FAM204A	1.51900238423911	1.49195191644458	1.01813092466076	0.0259230940399985	0.0322709743858886	0.0554335492484587
SAC3D1	1.42608370568276	1.55823761941048	0.915190140398662	-0.127856585247651	2.34577776659888e-09	1.43388968861939e-08
UBE2J1	2.49022102273822	2.40022453372263	1.03749502921545	0.0531044243213528	3.63608584220715e-13	4.17850429490346e-12
HAPLN2	0.376698877948109	0.425715709845516	0.884860176019357	-0.176478593703715	0.0501027620596173	0.0814790276863967
KDM7A	1.69638654790796	1.49027616933779	1.13830347878525	0.186885240394549	2.57013688343268e-23	2.8367341330362e-21
NABP1	1.26452115572979	1.0999428205559	1.14962444601503	0.201162645204403	3.31772189033343e-08	1.70296938648329e-07
NBDY	2.39703465407509	2.44558941433371	0.980145988540006	-0.0289314464180164	4.93864912174368e-09	2.86805734965471e-08
SLC28A1	2.58640954152619	2.42795894127675	1.06526082363078	0.0912067101588218	0.00265837540393571	0.00587422484914467
TAF13	2.27923818518944	2.22696504248577	1.0234728169084	0.0334727853781839	7.56889221220262e-06	2.68227734423817e-05
IL17F	0.0364771012977192	0.0444400938932838	0.820815126658225	-0.284870776523148	0.240829994906394	0.314033825957236
PHACTR1	1.21236913780199	1.01487686208826	1.19459727883377	0.25652434058927	1.43523013134854e-13	1.77572234617004e-12
MYOM1	0.9198315277294	0.823532124240591	1.11693460480077	0.159544720206652	0.000959743825530053	0.00231934133789648
CYFIP2	2.3304337208189	2.28987334695696	1.01771293330081	0.0253306772215393	0.0842445231248507	0.128377613398368
SPINK1	0.984942183256042	1.03059750404217	0.955700144229862	-0.0653700585754325	0.501574869280204	0.579465798122889
HCN4	0.0828387717161847	0.0928555982037361	0.89212468950366	-0.164682729633333	0.451189623238258	0.530931297235331
ACKR2	0.26495407319662	0.274592248384095	0.964900046362588	-0.0515485930099638	0.640535640205476	0.706219553420294
GJB7	0.0374388696795195	0.0554464455682341	0.675225784012539	-0.566558099377825	0.0935953045346163	0.140436088278668
GRAMD4	2.31244187598984	2.27886302243861	1.01473491527161	0.021102893546714	0.164406402703235	0.226937291260538
HSFX2	0.0376114959942639	0.0304842094038706	1.23380257286542	0.303111559855963	0.177938509897746	0.24236259704123
CLIC1	3.09407589109066	3.08189871318511	1.0039511934164	0.0056891350978074	0.155390995456466	0.216311706372918
FAM131C	1.31085679675567	1.5574324686622	0.841678097209359	-0.248659519975205	1.94405611343586e-09	1.20453790777301e-08
PAK5	0.0113045364654194	0.0903459638034588	0.125124975034985	-2.99855831367351	0.000213848740244703	0.000589661113538534
GSTT4	0.0200775754743383	0.0438355332233495	0.458020559988164	-1.12651573427865	0.00828145894294839	0.016534142249304
XCR1	0.653785685568977	0.419116927143816	1.55991238536791	0.641465000404886	6.3566159834185e-12	5.90222670399543e-11
CATSPERZ	0.0634923845672481	0.104896334230776	0.60528697244617	-0.724308794540662	0.000538972353185502	0.00136958427313111
SPRY4	2.432435697955	2.31083453495606	1.05262218525796	0.0739877067686571	1.49539594895263e-06	5.9462762586482e-06
PARP9	2.08259460169397	1.96379798871099	1.06049329598355	0.0847355007535581	7.27063087605038e-14	9.40033387124554e-13
ZC3H18	1.79209881028206	1.75259345636207	1.02254108263191	0.0321588074884563	0.00616848052444227	0.0126689902781228
OR4X2	0.00175300786370358	0.00834524932342024	0.210060574078226	-2.25112268451519	0.145041163021033	0.204113160432879
ERICH6B	0.180718291535093	0.181798385501895	0.994058836310236	-0.00859685040268806	0.928321399357749	0.945404100393734
CDK5R1	0.935562291365223	0.863061651271803	1.08400401059019	0.116370094374319	0.00056192111060913	0.00142327120664592
SNAP25	1.3103276090927	1.26744101837502	1.03383714910274	0.0480089490133723	0.346758058976768	0.426644756277248
NKX2-2	0.0432338122088801	0.0661797130347541	0.653278931357349	-0.614228982190099	0.168222180640411	0.231289219578511
GPN2	1.83247830124846	1.80851696273616	1.01324916437391	0.0189889855953509	0.0557701096533031	0.0894446155641515
MPPED1	0.0181159019315744	0.0231707951698807	0.781842047230341	-0.355050920468021	0.308230640921733	0.386842721382948
PEX26	1.56989401512787	1.51772662051748	1.03437206273196	0.0487552151579867	7.36362999853397e-05	0.000220739413305754
KRTAP12-3	0.00189732063522257	0.0170376452493994	0.111360496562133	-3.16669054552299	0.0115320190256845	0.0222464227990295
CCDC180	0.221540381200602	0.228451607664793	0.969747525373811	-0.0443189056315648	0.661597876340172	0.725225906866883
TTC34	0.508289280062958	0.511862002569373	0.99302014510067	-0.0101051093169614	0.889127396869022	0.914643400833722
BLOC1S5-TXNDC5	0.285308771870905	0.318708661265302	0.895202442061674	-0.159714122977142	0.0629943640488487	0.0995370022855809
HSP90B1	3.13085137320398	3.08683545090548	1.01425923830361	0.0204264432827721	3.79592976838281e-08	1.93369710443616e-07
ZNF396	0.86586306822072	0.855800491097235	1.01175808757785	0.0168643813639642	0.603206842962972	0.672693736963387
ZNF644	1.86345407798265	1.73535492389703	1.07381726488432	0.102748505916061	6.84328053018259e-15	1.09036639187864e-13
FBXO16	0.676022860104634	0.716379937567291	0.943665260085726	-0.0836529018860373	0.0853874782528883	0.129775149770377
KRTAP9-9	0.000282348333589381	0.00201126625908798	0.14038336909078	-2.83255606203278	0.0195808825813463	0.03566036914635
KLHL15	1.38822294151227	1.26707849254809	1.09560926941515	0.13173337714598	2.32175998018535e-09	1.42098693524126e-08
MORN1	0.822063259945503	0.83049592246684	0.989846232482045	-0.014723667539089	0.685987095383341	0.746841021839665
AMD1	2.35427262363922	2.27531004661084	1.03470409544668	0.049218244953357	5.77190691001939e-05	0.000176712072393259
STX1B	0.747807434670297	0.702482936292412	1.06452042610045	0.0902036326000759	0.142817858716803	0.201494163926588
CPLX4	0.00900646362275275	0.017686169458165	0.509237664156543	-0.973588967316692	0.0313117768226244	0.0539900151815349
TCP10L	0.328121279070895	0.354771261632284	0.924881225049702	-0.112659990917045	0.0568632519027606	0.0909886550227154
ALDH1A1	3.05161892591797	2.94955577446015	1.03460288913387	0.0490771253932301	6.22722103037601e-05	0.000189228480400413
TTC37	2.27722816591482	2.15212910297558	1.05812804760006	0.081514223349426	2.2877803136705e-15	3.95522798299706e-14
NR1D1	2.21265716655163	2.26101084036225	0.978614134462586	-0.0311879746222183	0.0639951976820922	0.100872210901836
FNBP4	1.98178537266976	1.90436439786387	1.04065449600546	0.0574911640880218	0.00057037427925226	0.00144337201029432
KRT6B	0.0578785589209073	0.104391502399407	0.55443745506661	-0.850903372741237	0.0128113819128886	0.0244297859492623
ACAD9	2.14590381790297	2.15108037204867	0.997593509655445	-0.00347601586488994	0.632917214599158	0.699240553322918
PHOX2A	0.0244354989586916	0.0324478216749268	0.753070551345315	-0.409143064906429	0.0152712716503408	0.0285765864905228
SAMD9L	2.02078161453619	1.79326629510961	1.12687202120903	0.172323678020218	7.8672892175499e-15	1.23947872704883e-13
PRPF4B	2.10890650895051	1.98865313360364	1.06046975881056	0.0847034804289495	1.73495556665979e-15	3.08128108638778e-14
CHST4	0.0797801817735729	0.0720213534482252	1.10772955455392	0.147605699140827	0.523166986666547	0.599518433336324
ERF	2.34170489618584	2.3524696329148	0.995424069846283	-0.00661682237109849	0.502690142080682	0.580411029295993
OSBPL8	2.18514561523262	2.01967801396836	1.08192771328888	0.113604111767823	1.35755761329555e-17	3.7941696041977e-16
FLRT2	0.291470345088813	0.225739222657296	1.29118166377008	0.368691995983748	0.00119766721392131	0.00284158691901466
RPL36A-HNRNPH2	0.155032102739133	0.15976632817966	0.970367814704962	-0.0433963951457463	0.661786531281516	0.725392003316821
FADD	1.88637499527813	1.84058406283177	1.02487847926701	0.0354528582651599	0.00419656146568673	0.00892197462114006
TRAF2	1.85642743652621	1.90674603626472	0.973610224549317	-0.0385837760251823	0.00368420864990533	0.00792934892415451
NCAPG2	1.41833595136297	1.26301385644231	1.12297734829147	0.167328827260197	6.58809244450392e-13	7.27557795341032e-12
GRB14	1.36401294110914	1.48951377037849	0.915743760302759	-0.126984129159299	0.0025154535282897	0.00558684630839787
COX8A	3.05460690294194	3.14356329081559	0.971702052847626	-0.0414140781479968	1.23061413149142e-23	1.52159985270989e-21
C8G	0.676788649212767	0.815872335130238	0.829527635723462	-0.269638049502427	0.000368149268878082	0.000966948657811536
DUSP14	2.07173568576212	2.07051554755595	1.00058929197977	0.000849918216445993	0.938915056271716	0.95326081173081
KCNJ14	0.510501232558748	0.551362632038076	0.925890154491816	-0.111087049317641	0.0550859756046104	0.0884272489245413
CCDC184	0.706036839900234	0.697960263433769	1.01157168522278	0.0165985603815033	0.753128662614098	0.803512727476873
WDR5B	1.5569675993241	1.52310115058226	1.02223519345967	0.0317271663350491	0.0527225553842681	0.0851722353416904
ADAM10	2.21648892190911	2.08908929006962	1.06098333491301	0.0854019957181044	4.63719841416955e-22	3.56662630784316e-20
FHOD3	1.56108820987522	1.50852854819202	1.03484167518487	0.04941006057697	0.0885558190161633	0.133934077595399
C1S	2.69065565951096	2.43749713904124	1.10386002773702	0.142557246307924	1.7317823932819e-10	1.27092790515234e-09
DNPH1	2.52939684667029	2.59342363451967	0.97531186690938	-0.0360644843317659	0.000396852118526703	0.00103787188588188
FAM181A	0.00381311547572177	0.00608851028312883	0.626280534712712	-0.675119055334506	0.265333378517969	0.340799006096453
EZH2	1.30289158208462	1.1904927009517	1.09441375074629	0.130158262172019	5.86486359131413e-06	2.1116103044584e-05
NTN4	2.45942911696057	2.39888616948556	1.02523794094323	0.0359587744930077	0.0392016234063622	0.0657375892589434
MRPS17	1.73967508607656	1.793471910232	0.970004088801996	-0.0439372662660196	7.06556523475849e-07	2.96080828885118e-06
PRCP	2.26777735291718	2.22896860110255	1.01741108053089	0.0249027116582895	0.00775017193496843	0.0155640788365073
ESRRA	2.32689166045804	2.40811495558645	0.966271005900284	-0.0495002225600833	1.17742272407482e-07	5.55875551897673e-07
NAT10	2.15716757938158	2.13979921962757	1.00811681750077	0.0116628236237254	0.0578894883098976	0.0924414781446919
FAS	2.1837762339137	1.99595270178752	1.0941021958877	0.129747501032096	2.61326756093165e-17	6.82523998266853e-16
ASXL1	2.10965706204906	2.05459829494104	1.02679782575679	0.0381521461241138	7.89819262882782e-06	2.78669119011704e-05
KCNE2	0.462960305173415	0.51711442052804	0.895276338843293	-0.159595036929794	0.0132547441099998	0.0251573575180177
PNLIPRP1	0.0161593496288325	0.0257555992406957	0.627411130209684	-0.672516972215434	0.103254887938473	0.152724673740613
PGAM4	0.319777818833168	0.261308376850176	1.22375647764448	0.291316496389408	4.78607687359977e-05	0.00014834332508749
LCN15	0.0333209046845889	0.0376789194724512	0.884338116674269	-0.177330021667646	0.660558465967487	0.724249084697544
BMT2	1.75174599577144	1.64880819303284	1.06243164194208	0.0873700195997533	2.31836433785674e-11	1.95728460260887e-10
OR5B2	0.0187535928074089	0.0176832922247086	1.06052609260197	0.0847801165821628	0.707713483221721	0.765214224497429
MAP3K7CL	1.91153457445805	1.80070759593565	1.0615463492088	0.0861673635314467	0.000778375135666261	0.00191467346391036
PHPT1	2.6521796851463	2.76756535676203	0.958307878318463	-0.0614388656847892	3.88790005291085e-15	6.45318737754175e-14
AP003108.2	0.206798060158023	0.21973035507076	0.941144704797057	-0.0875115346933137	0.352806341755259	0.432750969581888
IQCE	1.67715778285892	1.58700524196779	1.05680670643491	0.0797115269866422	2.15952125125983e-06	8.37570124371887e-06
CD8A	1.95897701876708	1.73663502188025	1.12803035415357	0.173805889720419	7.46319963185392e-06	2.64659771297691e-05
MED15	2.09489984746243	2.10323542091772	0.996036785339199	-0.00572907041886058	0.587868622264596	0.659091955716725
TESPA1	0.947823741198014	0.844731781804685	1.12204105683473	0.166125466863064	0.00204388859098452	0.00463005958946392
CUX2	0.0507325707827297	0.070141524333125	0.723288683345178	-0.467356515615528	0.0725072279225652	0.112599459832689
CNOT1	2.35596869764735	2.16260494467844	1.0894124252535	0.123550226990259	2.88625900164291e-23	3.1500533997819e-21
RNF146	2.16513270142486	2.1035015996842	1.02929928921847	0.0416625354781748	1.95289906929799e-06	7.62426782929767e-06
SCN7A	0.0551994040201599	0.0750666445227233	0.735338636369322	-0.443519305481614	0.126933006266061	0.182121269860001
NR6A1	0.540470728170022	0.553230999091832	0.976935003745711	-0.033665513136852	0.552072892198274	0.626833431476548
SLC9A5	0.527239388025883	0.509986938771762	1.0338291982451	0.0479978537388373	0.455710925288522	0.535376068100101
ADAMTS18	0.492223523467909	0.447833134750021	1.09912260901076	0.136352330368466	0.107443221469475	0.158093754208606
C2orf49	1.7116890978343	1.6319448050974	1.04886457709098	0.0688284180758416	4.72747139452381e-08	2.36931455011332e-07
TSSK1B	0.00401651107535999	0.0131800107696714	0.304742624687562	-1.71433678940015	0.0480961762076277	0.0786150350060421
SCD	2.87343341719047	2.73749626126191	1.04965747637803	0.0699186252737176	2.01051660249023e-07	9.14918526583953e-07
ARMC12	0.415732928138206	0.480162180220851	0.865817728391248	-0.207864753565229	0.020437559630171	0.0370584894129405
FIGNL2	0.763164774711414	0.585984731716512	1.30236290026857	0.381131508002347	6.14790994488034e-12	5.72749493005161e-11
XRCC1	2.14644404211816	2.16184577193886	0.992875657449478	-0.0103150413969277	0.209163372072234	0.278087357887789
RAB3A	1.30690213648135	1.48565780261425	0.879679111960811	-0.184950739328894	6.26443819657769e-11	4.92285054739911e-10
SNAPC2	1.87084944491081	1.96995407448421	0.949691908630233	-0.074468533002849	9.39581102080427e-10	6.1334859982928e-09
LCOR	1.37834984209293	1.21826378216224	1.13140508835169	0.178115564447904	8.79595712290963e-16	1.6586662003201e-14
ARG2	1.58946011699284	1.66715063525774	0.953399221029064	-0.0688476482273779	0.136127117061699	0.193564259328725
STAM2	1.95962310648741	1.85681690449354	1.05536690329837	0.0777446458958826	4.15415234558989e-12	3.96654546546647e-11
CD79A	1.22698234094291	1.08286889933737	1.13308484683023	0.180255896037558	0.00608065964580215	0.01250900730277
SVOPL	0.0634502455005802	0.180610370764996	0.351310089403112	-1.50918308444488	3.11672866633622e-06	1.17522507673315e-05
SGIP1	0.991669735402452	0.868201383228178	1.14221165107477	0.19183000592302	0.00158757563926342	0.00368391467973038
STOM	3.02936556573998	2.97403831469271	1.01860340896549	0.0265924506313955	1.43691624286776e-09	9.09054265565562e-09
NLRP4	0.0325618957741916	0.0341144167341162	0.954490766410436	-0.0671968535895347	0.775228357240926	0.822687880224821
EIF4H	2.88087487526145	2.82421409787895	1.02006249364206	0.0286575409277958	1.76396667107696e-11	1.52616708973248e-10
RAB15	1.47753781268529	1.38453476857721	1.06717277616918	0.0937937686116348	0.000922639492520275	0.00223686834523158
FAN1	1.59298209140366	1.4898841716879	1.06919861400968	0.0965298725452364	2.30277548476711e-06	8.8836931023717e-06
PIK3R5	1.50013983668015	1.26641099416644	1.18456002323918	0.244351303715766	1.46619740299433e-14	2.19155565913522e-13
ZNF19	0.697822284281933	0.702329028578476	0.993583143920928	-0.00928739635711094	0.75305075554603	0.803473487730598
ECPAS	2.28290437087027	2.21547004282661	1.03043793269153	0.0432576083270783	1.20226997353641e-08	6.62367349210583e-08
MLH3	1.60546814020637	1.53871157224546	1.04338471820518	0.0612712083929375	0.000790710928807908	0.00194257151725243
TTC39C	1.12974604275523	1.03598912341352	1.09049990701909	0.124989646968018	0.000614750770709329	0.00154486378396931
PPP1R17	0.0573484486230062	0.0674706388480614	0.849976369012163	-0.234505362793346	0.366715765300994	0.447117218431019
DUOXA2	0.0269084557458894	0.0493381925740957	0.545387950835015	-0.874645267502892	0.023427890940241	0.0418590888429256
ZNF625-ZNF20	0.0477030193182112	0.0405927250303587	1.17516178779658	0.232859390308512	0.00644039619811248	0.0131762048514321
AMPD3	1.59934428565982	1.55267354044411	1.03005831167984	0.0427260107969372	0.0841776583516006	0.128285726933214
ARSI	0.312045251597922	0.328459106210899	0.950027707246948	-0.0739585051018178	0.650895080356418	0.715903968575779
PARS2	1.50915678265949	1.45816907531989	1.03496693778697	0.0495846812969329	0.00723132375435629	0.0146334307919105
DEFA6	0.0441289485492308	0.0465306707922156	0.948384104460696	-0.0764566123794467	0.798589829054759	0.842491138374219
MMS19	2.11303593101022	2.06561061684497	1.02295946475996	0.0327489787602474	1.11427357013381e-05	3.82910263256538e-05
OR1E1	0.0155182091668676	0.0232940277651158	0.666188317595596	-0.585998040026519	0.262331831984224	0.337542953938208
ARSF	0.839108398771054	0.873941607364183	0.96014240734208	-0.0586796941271544	0.527658426150518	0.604073434862097
MXD1	1.68519337615828	1.58941408064583	1.0602607568907	0.0844191198918073	1.16435160872679e-06	4.71142771915631e-06
POLR2A	2.54591604932445	2.46708247966342	1.03195416866314	0.0453788989485011	3.3703533760184e-08	1.7277151286774e-07
NUP188	1.90555220123672	1.84288903801296	1.03400267836599	0.0482399226550988	1.57485158892919e-05	5.28630595211695e-05
RHOXF1	0.475556744457334	0.540992494963889	0.8790449939404	-0.185991083246348	0.0375334128389693	0.0632769031085695
GJB6	0.127638926690293	0.131572682171785	0.970102034734262	-0.0437915978315345	0.883759718196888	0.910560089377902
GOLM1	2.51139959844033	2.51082067785573	1.00023057026323	0.00033260423248249	0.979119673417429	0.983701822570475
PRSS58	0.0136680081132058	0.0192108280273004	0.711474179758535	-0.491116694298984	0.151679826173427	0.211946004157361
TCF21	0.824087075184583	0.73732002313111	1.11767895802559	0.160505848129354	0.0213336466464215	0.0385188651464409
FAM136A	2.15238952239034	2.15318922974153	0.999628594022233	-0.000535925091334233	0.941522174028347	0.955113573154938
QRICH1	2.10881093459165	2.06274903013326	1.02233034837758	0.0318614535715999	1.54711565910069e-05	5.19498994778121e-05
IFNG	0.625725980416261	0.522776661670219	1.19692791643975	0.259336270304539	0.0184518863572347	0.0337840723406689
ZNF660	0.72097147966514	0.625718734924243	1.15222933152614	0.204427889113327	3.02803884773735e-06	1.14443348673625e-05
VPS29	2.4275981597249	2.4412078910828	0.994425001079337	-0.00806552689623706	0.0508003158438468	0.082503530661351
PDE6B	1.55574758986397	1.37796610102408	1.12901731668708	0.175067614106472	1.03619945460953e-06	4.21996926104892e-06
ENPP4	2.12859833701895	1.99733390338565	1.06571982451747	0.0918282064767767	4.526687803425e-07	1.95001924868161e-06
TPPP2	0.0349635168372108	0.0648422143651941	0.53920917383072	-0.891083052878908	6.29416158963854e-05	0.000191054600396486
URB2	1.2896382035533	1.12622264476466	1.14510057984386	0.195474322924036	3.18928068960071e-14	4.40946833347768e-13
DNAH9	0.182970785542203	0.178311481340852	1.0261301412916	0.037213715632414	0.772145697195556	0.820218494938415
DNAJC14	1.90600599533334	1.76910711298165	1.07738303766184	0.10753125665146	1.02735646583263e-15	1.90421593135733e-14
ELF4	2.11598033277736	2.01557872145228	1.04981279582706	0.0701320873095879	5.10830494220758e-11	4.09167057609542e-10
