	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN	26	0.367970796638542	0.726940110318064	0.849162011173184	1	0.993143778987699	4449	tags=23%, list=23%, signal=18%	IDO2/ALOXE3/ALOX12B/BCO2/P4HA3/CDO1
GO_O_ACYLTRANSFERASE_ACTIVITY	GO_O_ACYLTRANSFERASE_ACTIVITY	GO_O_ACYLTRANSFERASE_ACTIVITY	48	0.351418864171148	0.72744012606639	0.874611398963731	1	0.993143778987699	3898	tags=23%, list=20%, signal=18%	AWAT2/MOGAT2/SOAT2/DGAT2L6/AWAT1/CHAT/CPT1B/GPAT2/IFNB1/CPT1C/LCAT
GO_SOLUTE_CATION_SYMPORTER_ACTIVITY	GO_SOLUTE_CATION_SYMPORTER_ACTIVITY	GO_SOLUTE_CATION_SYMPORTER_ACTIVITY	98	0.344448470373159	0.728356901509633	0.943943943943944	1	0.993143778987699	3717	tags=20%, list=19%, signal=17%	SLC1A6/SLC6A5/SLC5A5/SLC13A5/SLC36A3/SLC6A7/SLC12A3/SLC6A11/SLC12A5/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SLC5A7/SLC17A7/SLC18A1/SLC28A2/SLC6A20/SLC13A4/MFSD2A
GO_ACTIN_MONOMER_BINDING	GO_ACTIN_MONOMER_BINDING	GO_ACTIN_MONOMER_BINDING	26	0.36877665558301	0.728532114888383	0.846927374301676	1	0.993143778987699	4560	tags=27%, list=23%, signal=21%	MYL2/LMOD3/MYL4/PFN4/LMOD2/TMSB4Y/TMSB15A
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	106	0.344797943275231	0.730042472598762	0.949899799599198	1	0.993143778987699	3055	tags=11%, list=16%, signal=10%	ABCC12/ATP4A/ABCB11/ABCA4/ABCA13/ATP1A4/ABCC8/SLC30A3/ABCG5/ATP2A1/ATP2C2/ABCA10
GO_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	58	0.349684383111108	0.73046830111439	0.888548057259714	1	0.993143778987699	1840	tags=5%, list=9%, signal=5%	PRDM9/SMYD1/PRDM7
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	26	0.369921730676998	0.730794253685129	0.844692737430168	1	0.993143778987699	2454	tags=8%, list=13%, signal=7%	AKR1D1/SRD5A2
GO_CATION_CATION_ANTIPORTER_ACTIVITY	GO_CATION_CATION_ANTIPORTER_ACTIVITY	GO_CATION_CATION_ANTIPORTER_ACTIVITY	26	0.370135880429256	0.731217314552876	0.844692737430168	1	0.993143778987699	3328	tags=19%, list=17%, signal=16%	SLC9C2/SLC8A2/SLC24A5/SLC9A5/SLC9C1
GO_CARDIOLIPIN_BINDING	GO_CARDIOLIPIN_BINDING	GO_CARDIOLIPIN_BINDING	11	0.412382911033768	0.732666232173594	0.828083989501312	1	0.993143778987699	6222	tags=45%, list=32%, signal=31%	UCP1/PLEKHN1/UQCC3/GSDMD/NME4
GO_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	26	0.37105633456868	0.733035706228977	0.842458100558659	1	0.993143778987699	2529	tags=12%, list=13%, signal=10%	SLC25A31/SLC25A41/SLC25A47
GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	10	0.420062968649067	0.733234685818989	0.815363881401617	1	0.993143778987699	4970	tags=40%, list=25%, signal=30%	TTLL13P/TTLL9/TPGS1/TTLL6
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	342	0.344269955508247	0.734977593881424	0.996003996003996	1	0.993143778987699	4192	tags=20%, list=22%, signal=16%	SLC1A6/ABCC12/SLCO1B7/SLC6A14/SLCO1B3/SLCO1B1/SLC6A5/SLC9C2/SLC5A5/ATP4A/SLC17A6/ABCB11/SLC13A5/SLC36A3/SLC35D3/SLC8A2/ABCA4/SLC38A3/SLCO6A1/SLC6A7/SLC12A3/ABCA13/ATP1A4/ABCC8/SLC26A10/SLC30A3/SLC6A11/ABCG5/SLC12A5/ATP2A1/SLC4A3/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SLC5A7/SLC17A7/SLC15A5/SLC1A7/ATP2C2/SLC24A5/SLC18A1/SLC26A8/SLC9A5/MFSD2B/ABCA10/SLC28A2/SLC9C1/SLC16A8/ATP2B3/SLC6A16/SLC16A11/SLC6A20/SLC13A4/MFSD2A/SLC25A18/ABCB9/SLC26A5/ATP12A/SLC35E4/ATP1A3/SLC26A6/SLC36A2/SLC16A5/SLC4A11/SLC45A1/SLC15A2
GO_SNARE_BINDING	GO_SNARE_BINDING	GO_SNARE_BINDING	113	0.347268693639482	0.735073858172011	0.951951951951952	1	0.993143778987699	3781	tags=16%, list=19%, signal=13%	SYNPR/SYT8/CPLX4/SYT5/SNAP91/CACNA1A/CPLX2/STX19/SYT1/CPLX3/SYT4/SYT12/CPLX1/STX1A/UNC13A/PRRT2/SYT3/SYT7
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	59	0.352355873423342	0.735741911679698	0.890816326530612	1	0.993143778987699	2454	tags=7%, list=13%, signal=6%	TECRL/AKR1D1/ACOXL/SRD5A2
GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY	GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY	GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY	16	0.388491584243845	0.7359567649875	0.820265379975875	1	0.993143778987699	4457	tags=44%, list=23%, signal=34%	GPR6/FFAR1/LPAR3/LPAR4/LPAR2/S1PR5/SPHK1
GO_MRNA_3_UTR_BINDING	GO_MRNA_3_UTR_BINDING	GO_MRNA_3_UTR_BINDING	87	0.349255055489919	0.73598690617461	0.923694779116466	1	0.993143778987699	2112	tags=6%, list=11%, signal=5%	DAZL/APOBEC1/ELAVL3/DAZ1/BOLL
GO_STEROID_HORMONE_RECEPTOR_BINDING	GO_STEROID_HORMONE_RECEPTOR_BINDING	GO_STEROID_HORMONE_RECEPTOR_BINDING	81	0.350216740666732	0.737381650186727	0.921450151057402	1	0.993143778987699	1279	tags=5%, list=7%, signal=5%	NR0B1/ISL1/FOXL2/FOXH1
GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	22	0.381922284557281	0.737774964137834	0.828341013824885	1	0.993143778987699	1307	tags=9%, list=7%, signal=8%	AWAT2/MOGAT2
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	120	0.349121590606295	0.737776163290129	0.961961961961962	1	0.993143778987699	2011	tags=8%, list=10%, signal=7%	ADAD1/APOBEC1/PGLYRP3/PGLYRP2/ACER1/ADAD2/PADI3/PADI6/PGLYRP4
GO_CHANNEL_INHIBITOR_ACTIVITY	GO_CHANNEL_INHIBITOR_ACTIVITY	GO_CHANNEL_INHIBITOR_ACTIVITY	38	0.363647653354867	0.739046964142755	0.850477200424178	1	0.993143778987699	3362	tags=16%, list=17%, signal=13%	CAV3/TNNI3/PCSK9/WNK2/FKBP1B/STX1A
GO_NEUROTRANSMITTER_BINDING	GO_NEUROTRANSMITTER_BINDING	GO_NEUROTRANSMITTER_BINDING	21	0.382620377417141	0.739574575107667	0.819428571428571	1	0.993143778987699	2640	tags=19%, list=14%, signal=16%	GRIN1/CHRNB3/SLC6A11/GRIN3B
GO_CO_RECEPTOR_BINDING	GO_CO_RECEPTOR_BINDING	GO_CO_RECEPTOR_BINDING	13	0.404811401378509	0.739837451338635	0.820838627700127	1	0.993143778987699	3159	tags=23%, list=16%, signal=19%	DKKL1/TFR2/WNT3A
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	18	0.390726096333573	0.742984855789441	0.815602836879433	1	0.993143778987699	11883	tags=100%, list=61%, signal=39%	ATP5F1D/ATP5MC1/ATP5MF/ATP5ME/ATP5F1E/ATP5PO/ATP5PD/ATP5MC2/MT-ATP6/ATP5MG/MT-ATP8/ATP5PF/ATP5F1C/ATP6V0C/ATP5MC3/ATP5F1B/ATP5F1A/ATP5PB
GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING	GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING	GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING	34	0.370267690664825	0.743940225053793	0.84640171858217	1	0.993143778987699	3658	tags=18%, list=19%, signal=14%	AGR2/EPGN/CBLC/FAM83B/ERBB4/EREG
GO_PHOSPHOLIPID_BINDING	GO_PHOSPHOLIPID_BINDING	GO_PHOSPHOLIPID_BINDING	444	0.349573035516307	0.747469808310602	0.999000999000999	1	0.993143778987699	4225	tags=18%, list=22%, signal=14%	PLA2G2E/PLA2G2F/BPIFC/SYT8/CEACAM5/APOA5/SYT5/GPR12/NR5A1/APOA1/PON1/KCNH1/TULP1/ANXA8/PLA2G2C/AMER3/APOA2/RLBP1/APOC3/UCP1/TRIM72/PLA2G4E/CLVS1/SNAP91/RS1/PLA2G2A/APOA4/GPR119/PIRT/ANXA8L1/LPAR3/SYT1/EPN3/CPNE4/ADGRB1/ENTHD1/SYT4/SYT16/CPNE7/FER1L5/CPNE9/PLA2G4B/RUFY4/AMER2/ACTN2/PLA2G5/GSDMB/KCNJ1/SERPINA5/SYT12/ANXA10/PSD/PLA2G4D/UNC13A/GAP43/SNX32/AMPH/SYTL5/CARMIL2/TRPV1/APOH/PLEKHN1/FABP1/SPTBN2/ARHGAP33/SYT3/PSD2/SYT7/ADAP1/NOXO1/PHLDA2/ANXA3/CPS1/LPAR4/NRGN/PLCZ1/SNX22/PLEKHF1/PCYT1B/SPTBN4
GO_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	17	0.394754017896889	0.74826675663142	0.807875894988067	1	0.993143778987699	3717	tags=24%, list=19%, signal=19%	SLC27A6/SLC27A5/FABP1/MFSD2A
GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	19	0.391098044900675	0.74857053062852	0.814901047729919	1	0.993143778987699	1742	tags=11%, list=9%, signal=10%	PIK3R2/CCKBR
GO_SYMPORTER_ACTIVITY	GO_SYMPORTER_ACTIVITY	GO_SYMPORTER_ACTIVITY	143	0.354067359212004	0.749588655416169	0.961961961961962	1	0.993143778987699	4192	tags=25%, list=22%, signal=20%	SLC1A6/SLC6A14/SLC6A5/SLC5A5/SLC17A6/SLC13A5/SLC36A3/SLC38A3/SLC6A7/SLC12A3/SLC6A11/SLC12A5/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SLC5A7/SLC17A7/SLC15A5/SLC1A7/SLC24A5/SLC18A1/MFSD2B/SLC28A2/SLC16A8/SLC6A16/SLC16A11/SLC6A20/SLC13A4/MFSD2A/SLC25A18/SLC36A2/SLC16A5/SLC4A11/SLC45A1/SLC15A2
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	54	0.360383576490979	0.750150390877324	0.875514403292181	1	0.993143778987699	3788	tags=15%, list=19%, signal=12%	SLC25A31/SLC35D3/SLC25A41/SLC25A47/SLC28A3/SLC28A2/SLC29A2/SLC25A18
GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	37	0.370493678664361	0.750208440328516	0.845415778251599	1	0.993143778987699	2815	tags=14%, list=14%, signal=12%	SLC30A10/SLC39A12/TTYH1/SLC30A3/ATP2C2
GO_EPHRIN_RECEPTOR_ACTIVITY	GO_EPHRIN_RECEPTOR_ACTIVITY	GO_EPHRIN_RECEPTOR_ACTIVITY	19	0.392194851708412	0.750669843741356	0.811408614668219	1	0.993143778987699	4126	tags=26%, list=21%, signal=21%	EPHA8/NTRK1/EPHA10/EFNA3/EPHA1
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	178	0.353339050487302	0.751079523315795	0.976	1	0.993143778987699	2820	tags=10%, list=14%, signal=8%	TPTE/DUSP21/LRRC30/MYH6/PPEF2/PTPRT/DUSP13/TPTE2/DUPD1/PTPRQ/PTPRH/PPM1N/PPM1J/MYH3/DUSP26/ACP4/LRRIQ4
GO_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	GO_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	GO_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING	26	0.380229214217956	0.751157074025261	0.822346368715084	1	0.993143778987699	2106	tags=12%, list=11%, signal=10%	POM121L12/NPAP1/KPNA7
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	235	0.352413723915187	0.751981242448436	0.989010989010989	1	0.993143778987699	4192	tags=22%, list=22%, signal=18%	SLC1A6/SLCO1B7/SLC6A14/SLCO1B3/SLCO1B1/SLC6A5/SLC9C2/SLC5A5/SLC17A6/SLC13A5/SLC36A3/SLC35D3/SLC8A2/SLC38A3/SLCO6A1/SLC6A7/SLC12A3/SLC26A10/SLC6A11/SLC12A5/SLC4A3/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SLC5A7/SLC17A7/SLC15A5/SLC1A7/SLC24A5/SLC18A1/SLC26A8/SLC9A5/MFSD2B/SLC28A2/SLC9C1/SLC16A8/SLC6A16/SLC16A11/SLC6A20/SLC13A4/MFSD2A/SLC25A18/SLC26A5/SLC35E4/ATP1A3/SLC26A6/SLC36A2/SLC16A5/SLC4A11/SLC45A1/SLC15A2
GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	21	0.389311016752381	0.752507045607439	0.803428571428571	1	0.993143778987699	5129	tags=29%, list=26%, signal=21%	RDH8/AKR1D1/ADH4/ALDH3A1/AKR1E2/RDH13
GO_CARGO_RECEPTOR_ACTIVITY	GO_CARGO_RECEPTOR_ACTIVITY	GO_CARGO_RECEPTOR_ACTIVITY	73	0.357371418570929	0.753426868138376	0.898989898989899	1	0.993143778987699	3422	tags=22%, list=18%, signal=18%	TMPRSS15/TMPRSS4/PRG4/TMPRSS13/TMPRSS5/MEGF10/TFR2/VTN/SSC4D/STAB2/ASGR1/SSC5D/SCART1/TMPRSS3/ACKR2/ENDOU
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	60	0.360721704071398	0.754053099089755	0.876782077393075	1	0.993143778987699	8087	tags=65%, list=41%, signal=38%	ADH4/NDUFA7/NDUFA13/NDUFA3/NDUFS8/NDUFV2/NDUFS7/DCXR/NDUFB8/WDR93/NDUFB1/TP53I3/NDUFA2/NDUFV3/NDUFS6/NDUFB7/NDUFS5/NQO2/NDUFB9/NDUFA1/NDUFA12/AIFM2/NDUFB10/NDUFA9/NDUFS3/NDUFC2/NDUFA8/NDUFAF2/NDUFB4/MT-ND3/NDUFA6/MT-ND2/NDUFC1/MT-ND4/MT-ND1/CBR1/MT-ND4L/NDUFB2/MT-ND6
GO_SCAFFOLD_PROTEIN_BINDING	GO_SCAFFOLD_PROTEIN_BINDING	GO_SCAFFOLD_PROTEIN_BINDING	60	0.361027539880808	0.754692418646343	0.876782077393075	1	0.993143778987699	1929	tags=7%, list=10%, signal=6%	KRT15/KRT5/CACNA1G/SCN5A
GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GO_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	23	0.388353645724805	0.754818122424341	0.815279361459521	1	0.993143778987699	2775	tags=17%, list=14%, signal=15%	PGLYRP3/PGLYRP2/PGLYRP4/TLR9
GO_ANKYRIN_BINDING	GO_ANKYRIN_BINDING	GO_ANKYRIN_BINDING	20	0.392345588378285	0.754864631712893	0.809688581314879	1	0.993143778987699	1929	tags=10%, list=10%, signal=9%	KCNQ2/SCN5A
GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	58	0.361381100213903	0.754901994705962	0.875255623721881	1	0.993143778987699	2048	tags=9%, list=11%, signal=8%	SPO11/SLX1A/SLX1B/MEIOB/DNASE1L2
GO_GALACTOSYLTRANSFERASE_ACTIVITY	GO_GALACTOSYLTRANSFERASE_ACTIVITY	GO_GALACTOSYLTRANSFERASE_ACTIVITY	27	0.382526072422418	0.756001240242129	0.821705426356589	1	0.993143778987699	1282	tags=7%, list=7%, signal=7%	LALBA/B3GNT6
GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	10	0.433209711440231	0.756182787745287	0.805929919137466	1	0.993143778987699	2393	tags=30%, list=12%, signal=26%	CHRM2/CHRM5/HRH3
GO_PROTEIN_KINASE_C_ACTIVITY	GO_PROTEIN_KINASE_C_ACTIVITY	GO_PROTEIN_KINASE_C_ACTIVITY	16	0.399625670501959	0.757049129496662	0.808202653799759	1	0.993143778987699	784	tags=6%, list=4%, signal=6%	PRKCG
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	37	0.374151566725168	0.757615256301429	0.841151385927505	1	0.993143778987699	2913	tags=11%, list=15%, signal=9%	FOXL2/TRIM72/SIAH3/GRIK2
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	228	0.357885517785847	0.76259877629733	0.987	1	0.993143778987699	3025	tags=15%, list=16%, signal=13%	SLC1A6/SLCO1B7/SLCO1B3/SLCO1B1/SLC6A5/SLC9C2/SLC5A5/ATP4A/ABCB11/SLC13A5/SLC36A3/SLC8A2/SLCO6A1/SLC6A7/SLC12A3/ATP1A4/ABCC8/SLC26A10/SLC30A3/SLC6A11/SLC12A5/ATP2A1/SLC4A3/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SLC5A7/SLC17A7/ATP2C2/SLC24A5/SLC18A1/SLC26A8/SLC9A5
GO_PHOSPHATIDYLSERINE_BINDING	GO_PHOSPHATIDYLSERINE_BINDING	GO_PHOSPHATIDYLSERINE_BINDING	57	0.365970846826269	0.762875753062467	0.86577868852459	1	0.993143778987699	3781	tags=23%, list=19%, signal=18%	SYT8/SYT5/TRIM72/RS1/SYT1/ADGRB1/SYT4/GSDMB/SYT12/GAP43/PLEKHN1/SYT3/SYT7
GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	16	0.405920534619522	0.768974092661603	0.798552472858866	1	0.993143778987699	4650	tags=25%, list=24%, signal=19%	ALDH3B2/ADH4/ALDH3A1/ALDH1A2
GO_ORGANIC_ACID_BINDING	GO_ORGANIC_ACID_BINDING	GO_ORGANIC_ACID_BINDING	218	0.361148115185263	0.7695194697032	0.981	1	0.993143778987699	4106	tags=21%, list=21%, signal=16%	HBZ/TH/GRIN1/ST8SIA3/GLRA3/GAD2/NCAN/HBQ1/CRABP1/HBE1/GLRA1/UCP1/TAT/ADIPOQ/ACOXL/CYP27C1/ST8SIA2/CRABP2/HAPLN4/LCN12/HAPLN2/SIGLECL1/GRIN3B/CYP2W1/AFP/GAD1/GNMT/HBA1/STAB2/P3H3/CYP26A1/ALB/SERPINA5/CASTOR1/PRR7/FABP1/UGT1A8/PLA2G1B/RTN4R/P4HA3/AGXT/PTGDS/CPS1/RYR2/FOLR3
GO_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	0.440897632073447	0.769602323602557	0.793800539083558	1	0.993143778987699	4365	tags=30%, list=22%, signal=23%	SLC38A3/SLC38A5/SLC7A5
GO_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GO_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GO_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	12	0.424592454412384	0.770238851942942	0.789203084832905	1	0.993143778987699	5254	tags=42%, list=27%, signal=30%	ADGB/CAPNS2/CAPN13/CAPN10/CAPN3
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	236	0.361021111316373	0.770320302395029	0.983016983016983	1	0.993143778987699	2809	tags=9%, list=14%, signal=8%	NEUROD1/TFAP2B/CFHR5/NEUROD2/PGLYRP3/GPHB5/SYT5/NPAS4/APOA2/PIK3R2/PGLYRP4/GPHA2/BHLHA9/KCNB2/SYT1/CEACAM6/ABCG5/SYT4/SIM2/NPAS1/ABCG4
GO_NUCLEOTIDE_RECEPTOR_ACTIVITY	GO_NUCLEOTIDE_RECEPTOR_ACTIVITY	GO_NUCLEOTIDE_RECEPTOR_ACTIVITY	21	0.398826617244682	0.770899939991407	0.787428571428571	1	0.993143778987699	3184	tags=24%, list=16%, signal=20%	GPR87/P2RX6/P2RX5/P2RX2/P2RX3
GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	23	0.39713668093238	0.771889145749475	0.787913340935006	1	0.993143778987699	3443	tags=13%, list=18%, signal=11%	SPINT3/TGFBR3L/WFIKKN1
GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	101	0.36547126971405	0.772474727841364	0.911911911911912	1	0.993143778987699	2673	tags=10%, list=14%, signal=9%	TPTE/DUSP21/PTPRT/DUSP13/TPTE2/DUPD1/PTPRQ/PTPRH/DUSP26/ACP4
GO_AMIDE_BINDING	GO_AMIDE_BINDING	GO_AMIDE_BINDING	363	0.361676239573191	0.772694118306587	0.995004995004995	1	0.993143778987699	4106	tags=17%, list=21%, signal=14%	GPR149/OPRM1/GRIA2/MAS1/GALR3/GRIN1/PPIAL4D/HCRTR2/PPIAL4G/NPBWR2/PPIAL4E/CRHR1/NMUR2/FKBP6/NPFFR2/APOA1/POM121L12/OPRK1/MRGPRX2/PPIAL4C/CCKBR/CACNA1A/SOAT2/MC4R/BDKRB1/OPRD1/GALR2/NPAP1/KPNA7/GIPR/TMEM158/HCRTR1/GPR37L1/RXFP2/CLEC4M/DLGAP3/PPIAL4F/GNMT/GHRHR/MAPK8IP2/FBXO2/CACNA1B/CCKAR/CRIP1/FKBP1B/NPY4R2/RAMP1/ACHE/KCNIP2/IPO4/PTGES/ACOT12/SSTR3/RTN4R/AGER/OXTR/ATP1A3/GHSR/CTSV/CRHR2/RYR2/FOLR3
